seed_id,pool,dimension,n_articles,sensitivity_mean,sensitivity_std,sensitivity_ci_low,sensitivity_ci_high,pri_mean,pri_std,pri_ci_low,pri_ci_high,sms_drift_mean,cs_var_mean,faith_var_mean,cs_mean,faith_mean
A16,A,Analytical Framing,30,0.494615299088281,0.13098361092194308,0.4498239381810095,0.5426915443629087,0.7657745005374389,0.0422471430823143,0.7504368978440181,0.7807148677363366,0.103089972337087,0.001497353929413987,0.0030102950086113257,0.7193134107103145,0.6210031828946538
A17,A,Analytical Framing,30,0.613144318434512,0.136676883661295,0.5641999110518122,0.6612854680898377,0.6903085962793081,0.03888034982254201,0.6765135300408736,0.7039773071208497,0.13273717164993287,0.006543615302311552,0.002218759120513109,0.5580710784388485,0.5923143499427372
A18,A,Analytical Framing,30,0.43709695352457195,0.16159495434289267,0.3790104792083612,0.4931414554147209,0.7465166790296424,0.035950594641534536,0.7334722209340179,0.7592978407833395,0.08686578273773193,0.005995522428171329,0.001292785937595652,0.6622350561504668,0.5979228898882865
A19,A,Analytical Framing,30,0.6512374916611072,0.16505211421764282,0.5912157271514342,0.7087964754280631,0.68370990463651,0.051184389153712186,0.6647467628640387,0.7016788404890864,0.14723592400550842,0.007057275707128192,0.0028504830755850027,0.5464618438356481,0.6053705155849457
A20,A,Output Format,30,0.34503446742272625,0.15768730348473287,0.2876732265955081,0.4014742606181899,0.7779625618151147,0.05592780147042453,0.7575923440605149,0.7973406888713476,0.055102215210596724,0.002319628634407979,0.0038929389436012448,0.6844293795004683,0.6418126602967581
A21,A,Output Format,30,0.3616210807204803,0.13812892311482294,0.3127584500778296,0.4090166499888814,0.790959658856199,0.05125579317307856,0.773335695461633,0.8103455661614654,0.043833019336064656,0.0020461758613892103,0.004112961643348608,0.6430437361957702,0.7337102356884214
A22,A,Output Format,30,0.30472092506115184,0.14226901951113805,0.25230172893039804,0.35456882366021786,0.7763611989432325,0.055124277499962335,0.7567816608136485,0.7961268342249251,0.05112971862157186,0.0021935640613051127,0.0021012119483871166,0.6882021717269509,0.6237693051497142
A23,A,Audience Perspective,30,0.6094785412497221,0.13280364614981052,0.563249916611074,0.6570020569268402,0.7157630029185466,0.04570749455722598,0.6998805685893807,0.7325338700294377,0.1306564748287201,0.004173159705938091,0.00243969689441742,0.6329953377532159,0.585908898545636
A24,A,Audience Perspective,30,0.4136635534800979,0.15628285465289973,0.3579438792528353,0.47023201578830326,0.7886615377528131,0.04990547660194249,0.771042564249119,0.8068955965003146,0.0641154944896698,0.001289100572850565,0.004041957806543573,0.690497082669393,0.6905350264575747
A25,A,Audience Perspective,30,0.4675150100066711,0.1253302654061954,0.42258405603735827,0.5132877751834557,0.7555696280615068,0.044499433677459566,0.7396449693247175,0.7718801543744749,0.08244659105936686,0.0023691672109920087,0.0022256035231788696,0.687302326985731,0.5919698001609908
A26,A,Emphasis Focus,30,0.5300211251945742,0.16487758073119843,0.47233458416722274,0.5898989604180566,0.7506761609011706,0.04903695356713091,0.7322366563158468,0.7673339199525516,0.12169743975003561,0.004999189461120412,0.003280801174080005,0.6505306931697611,0.6866775767670735
A27,A,Emphasis Focus,30,0.3535812764064933,0.1860427424103248,0.28760815543695795,0.4204205581498778,0.7685653231410529,0.039228217321958324,0.7545003377938863,0.7825751783633431,0.06637993852297465,0.00328663612837391,0.0024109930417602807,0.7012016231441347,0.5987869217991829
A28,A,Emphasis Focus,30,0.5862530575939515,0.1267985673029631,0.5412058038692461,0.6315720202357127,0.7106838714021233,0.042237365820347844,0.6953403401521963,0.7258221269791019,0.12333080371220907,0.008782263857665217,0.0019370845562329071,0.5980090080805582,0.6028521602352459
A29,A,Tone Register,30,0.413811429842117,0.09530232130481676,0.37729833778074273,0.44532688458972647,0.7867409363560952,0.04098093456615332,0.7720127605455525,0.8015789680912954,0.062751970688502,0.002219883651327231,0.00355621449501151,0.7380978031782149,0.6140299740764831
A30,A,Tone Register,30,0.5850578163219924,0.1124104613820092,0.5446804536357571,0.6255522848565711,0.7468477430490448,0.04222880195745385,0.7317584389555567,0.7619006895292834,0.10385570526123047,0.003653396812341521,0.0031637297434092687,0.6588608992377338,0.6311548416813214
A31,A,Tone Register,30,0.45370358016455403,0.13124911882223994,0.4071776740048922,0.5007922225928397,0.7625349979266522,0.03894195994203142,0.7485647248985463,0.7762112208317569,0.09933955868085226,0.0020777999684327884,0.0007458292476308257,0.7452486570151078,0.5657351657748222
A32,A,Tone Register,30,0.4715955081165222,0.15871732990651352,0.4146140760507004,0.5273153769179453,0.7568763364341343,0.038309823389727465,0.7433816450937993,0.7706441469325245,0.07136046886444092,0.004763541336929,0.0011667491285348604,0.6756301194154509,0.5957999287380111
A33,A,Completeness Framing,30,0.6125316877918613,0.16842692519608074,0.5486290026684456,0.6710378307760727,0.7631457069004618,0.04874762188345747,0.7454945125624582,0.780409474900172,0.10288960138956706,0.006476336316401774,0.006341055873540968,0.5995187835991503,0.7778798927863437
A34,A,Completeness Framing,30,0.3998354458527907,0.12110735849204707,0.35535098398932624,0.4426842339337337,0.7836467269223771,0.0441558685151099,0.768161816157239,0.7992062794951378,0.07147268851598104,0.0024395584154055334,0.002050605869453954,0.7430591783103034,0.6086603596806527
A35,A,Completeness Framing,30,0.45553480097843,0.13058766066222016,0.4085296586613298,0.5019634756504335,0.7632217347414342,0.039768866134174775,0.7490064316036499,0.777467711576782,0.07168248494466146,0.002343591236188735,0.001999044480440161,0.7016799644698358,0.5852269646194247
B01,B,Lexical Filter,30,0.42953191016233044,0.17279362316535296,0.3691594396264176,0.492886201912386,0.637343048892445,0.04325929144291696,0.6220956720175932,0.6527966786710412,0.08881934682528178,0.0012185076845373697,0.0017031844827959254,0.3734583101822079,0.5686415162351396
B02,B,Lexical Filter,30,0.4474171670002224,0.09153610737535595,0.41535481987992,0.48066841783411174,0.7948077877125346,0.05671168973399723,0.7749585452574016,0.8154230200947478,0.06260542869567871,0.0021669489600049637,0.004533967682621132,0.7250931372040424,0.6642694446775648
B03,B,Lexical Filter,30,0.5071770068934845,0.12518683264924096,0.4609879641983544,0.5503716088503445,0.7615188299753015,0.047275586859751334,0.7446794006643856,0.7782238767115208,0.07223254640897116,0.0034591692131581853,0.0021936739276805467,0.6897114672749038,0.5960513399706946
B04,B,Theme Isolation,30,0.7979764287302646,0.1482567639273485,0.7431783411162995,0.8496682788525686,0.6414540359867572,0.059996857409649815,0.6195312505539052,0.662648965031528,0.22472444077332815,0.027280689439713193,0.010076270506489828,0.4702095169908825,0.667081925397118
B05,B,Theme Isolation,30,0.5871725594841005,0.12806984993103165,0.5401297809650879,0.6321374527462754,0.6681815048504727,0.05215132387734869,0.6497412991374091,0.6864214622663499,0.17285460829734803,0.006080197141961409,0.0007378545014837327,0.5769563075660306,0.5415545620852047
B06,B,Theme Isolation,30,0.622108072048032,0.11262016421160458,0.5810244885479208,0.6622762119190572,0.667956810370113,0.0385252097625723,0.654059699413436,0.6817058151557264,0.13302827874819437,0.005859907145907429,0.000928419982384541,0.5182996302607292,0.5590530051125421
B07,B,Theme Isolation,30,0.5116666666666668,0.13339199252685918,0.4626471258616856,0.5578710251278631,0.7247941415417878,0.033306096174377506,0.7129903456693953,0.7368828829436858,0.09467492500940959,0.0034117050308493956,0.0012479016190327019,0.6492863831043307,0.541655509836144
B08,B,Theme Isolation,30,0.5846708917055815,0.18825210134405354,0.5176050422503892,0.6522033855903936,0.7339124318751101,0.04485473889101416,0.7180370521799007,0.7501364052762578,0.11680187781651814,0.004842722796838293,0.002377664068380616,0.6330461837116889,0.636268074810505
B09,B,Persona / Tone,30,0.45362019123860353,0.14138001754451335,0.40402043028685797,0.5043431732265955,0.7113477236473166,0.04347298519249135,0.6959278085434278,0.7266316817465837,0.08997003436088562,0.006196802888984453,0.00047928828961279997,0.5888481298212784,0.5649555678168932
B10,B,Persona / Tone,30,0.3982432732933065,0.13918544295780697,0.34864237269290643,0.44863798087613965,0.7132780059555986,0.0502641159339904,0.6956639303269381,0.7314418692464577,0.09279630581537883,0.0026599390557097194,0.0009945357701418504,0.589943589732709,0.575665087501208
B11,B,Persona / Tone,30,0.3489737602846342,0.13053671299854222,0.3019076328663553,0.39621127974205017,0.7952418389406921,0.0476741482249474,0.7788154209717578,0.8127818619721503,0.05136687358220418,0.0013127457697658454,0.002492771774602225,0.731876029827421,0.6385279117359056
B12,B,Persona / Tone,30,0.7095530353569045,0.1353084357118702,0.6608925116744497,0.7572112241494328,0.7192751690650238,0.04118881810825794,0.704436243357101,0.7340980673172994,0.11222987572352092,0.011388125782596605,0.002632816000314174,0.60527765932658,0.6092797543605167
B13,B,Persona / Tone,30,0.4979842116966866,0.12784457254461273,0.45199991661107414,0.5433760840560373,0.7306657208415097,0.04007906837989955,0.7165803110399435,0.7447815492899215,0.07881822983423868,0.00413794154152931,0.00072188613010713,0.6281311825378242,0.5693883955478669
B14,B,Persona / Tone,30,0.5917100289081609,0.12562293233291122,0.5473741105181233,0.6370077273738048,0.6738366899423268,0.04112992153139578,0.6593679640574788,0.6887255873182566,0.12714654405911763,0.007553300278451866,0.000915692302470499,0.5473703168779515,0.5324627866347631
B15,B,Meta-reflection,30,0.5906693351122971,0.15543585612081043,0.5343364743162108,0.6470436124082719,0.7205775245290554,0.04526953807216209,0.7041047728997621,0.7366509740920042,0.10051942865053813,0.004340989663633471,0.0018182428494787498,0.6159010038995237,0.580879778497749
