seed_id,pool,dimension,n_articles,sensitivity_mean,sensitivity_std,sensitivity_ci_low,sensitivity_ci_high,pri_mean,pri_std,pri_ci_low,pri_ci_high,sms_drift_mean,cs_var_mean,faith_var_mean,cs_mean,faith_mean
A17,A,Analytical Framing,30,0.609091616633311,0.12393516268319153,0.5643923448965977,0.6538761257505004,0.49486492073269533,0.05394536574255247,0.4760240743655484,0.5143124694803805,0.13273717164993287,0.005546495532748867,0.035111256661812064,0.27097606892365084,0.21247266107756232
A18,A,Analytical Framing,30,0.48823215476984655,0.15722788592603087,0.4320255865021126,0.5434731209695352,0.5535376045518714,0.06463505277876347,0.5308638980819802,0.5770904076893006,0.08686578273773193,0.006030639463577928,0.029556831232037853,0.34596219677390916,0.2687885951043831
A19,A,Analytical Framing,30,0.682626751167445,0.14708340270156145,0.6289943851456528,0.7347338642428285,0.49454572430618254,0.06815815762478855,0.47033589393760517,0.5194193778487414,0.14723592400550842,0.00728794183472967,0.037306502862440125,0.27241946299938624,0.23237312743440267
A20,A,Output Format,30,0.3572943073159884,0.10990930406903332,0.3181448048699132,0.39661415943962647,0.5864834336843254,0.07657010882000631,0.5596641716128117,0.6144397605517367,0.055102215210596724,0.0022697876879099457,0.02970286971774182,0.41320131345767824,0.25561544023350713
A21,A,Output Format,30,0.37606015121191905,0.15469171883924973,0.32070667945296866,0.4294219479653102,0.5673759901315135,0.07013421384884258,0.5435690314825115,0.5938456425472127,0.043833019336064656,0.0024523779124083064,0.025734484443027544,0.35643213423192394,0.24063180353906422
A22,A,Output Format,30,0.3399121636646653,0.09951606908276175,0.30452635090060043,0.37593819490771624,0.593108192676935,0.07555040754910931,0.5667733685214241,0.620625295453106,0.05112971862157186,0.002634846587512577,0.02929022513227081,0.4092253107853949,0.2813248854027026
A23,A,Audience Perspective,30,0.5841822325995109,0.12067494108877073,0.5407632449410719,0.6274049505225705,0.6260471257092448,0.0778243937424797,0.5975866726471736,0.6532460075371297,0.1306564748287201,0.0035489190049268556,0.060178666502151076,0.3453226618649159,0.6297871359520486
A24,A,Audience Perspective,30,0.414479097175895,0.15435331550489864,0.3590322715143429,0.47014965532577274,0.6054323594277988,0.08236500837093848,0.5764792548190116,0.6360240413497986,0.0641154944896698,0.0017300937946826821,0.045787198566559856,0.42507361232189395,0.32921117164401537
A25,A,Audience Perspective,30,0.4626667778519013,0.10935174842497115,0.42370982043584615,0.5029863520124527,0.6479244854450906,0.07455375425348329,0.6215124815690336,0.6752547950483062,0.08244659105936686,0.0029342128822926984,0.0659466846445023,0.3934449930999536,0.5727894971354139
A26,A,Emphasis Focus,30,0.4998020902824105,0.1513720508260236,0.4474142900822771,0.5557703052034689,0.5194854756027781,0.04815657024923043,0.5027755420444283,0.5368432969576139,0.12169743975003561,0.0043103741352838705,0.0254989080953437,0.3408986389968456,0.19539971141558551
A27,A,Emphasis Focus,30,0.3428891483211029,0.16860746174798016,0.2826306287525016,0.4036118523460084,0.5802992974979234,0.07976503377309496,0.5535133274391668,0.6100079801630729,0.06637993852297465,0.0031141094131744854,0.020921872385026585,0.4020623910675596,0.26451774413386986
A28,A,Emphasis Focus,30,0.6124549699799865,0.15719443491376442,0.5551630809428507,0.6673515538136534,0.5236220716617433,0.059282390459348175,0.5032668988190853,0.545209614677676,0.12333080371220907,0.008169186378953619,0.04989365747889498,0.29381767107340867,0.28047283308373555
A29,A,Tone Register,30,0.43500166777851895,0.08477839289691678,0.4039311485434734,0.46477184789859904,0.6127434761731579,0.0827131685027664,0.5837363933069932,0.6430053567271983,0.062751970688502,0.0024602924007031336,0.04173181580928953,0.4415263239656187,0.33324020424236855
A30,A,Tone Register,30,0.5556949077162553,0.10724418212251959,0.5154743995997332,0.5932803813653545,0.6676319534115168,0.07094126158083097,0.6421367232869745,0.6930974974092635,0.10385570526123047,0.004529731774260687,0.07569020084803793,0.38208915031289903,0.701772131625977
A31,A,Tone Register,30,0.43691127418278847,0.11487019319154276,0.39530398043139864,0.47737468034245056,0.5841753719060016,0.0625838319459888,0.5623951182234381,0.6071146803782609,0.09933955868085226,0.001942405833427772,0.05532949117625622,0.40945248656331296,0.3224113003247313
A32,A,Tone Register,30,0.4918617967533912,0.11479208671416394,0.4508637008005336,0.5324472148098733,0.5807098820503348,0.06648506535045964,0.5579412051822329,0.6052607504285816,0.07136046886444092,0.0051029383094237735,0.04616753962779355,0.36570011049980977,0.32503612368471096
A33,A,Completeness Framing,30,0.5694462975316877,0.154182753611919,0.5116908911496554,0.6228823382254834,0.6042599789758825,0.08428282699297115,0.5744285191595202,0.6348979925553611,0.10288960138956706,0.007022530094396345,0.053028808745132924,0.3364882408114686,0.5105797409907811
