seed_id,pool,dimension,n_articles,sensitivity_mean,sensitivity_std,sensitivity_ci_low,sensitivity_ci_high,pri_mean,pri_std,pri_ci_low,pri_ci_high,sms_drift_mean,cs_var_mean,faith_var_mean,cs_mean,faith_mean
A11,A,Role Based,30,0.5416655548143207,0.10506466589471934,0.503654589170558,0.579350122303758,0.5610900458982081,0.05909907453067544,0.5408228113926052,0.583119679396782,0.0877426822980245,0.005379164200060553,0.03896210591717256,0.3922158912279159,0.23564622755058937
A12,A,Role Based,30,0.4981315321325327,0.11975114044777078,0.4548943184345119,0.5416265982877474,0.5794393966929424,0.07806341087660587,0.5523996024034857,0.6077481151753649,0.08909311095873515,0.00373719036787061,0.0324479869556754,0.4121055293481902,0.28335882321827943
A13,A,Constraint Based,30,0.34337224816544365,0.16748867585888555,0.2831411218590172,0.40567756281965756,0.6029789129571976,0.09980253804691899,0.5678141263775464,0.6403610442991352,0.06355987389882406,0.002991370684272893,0.030661177036640966,0.3044383788096369,0.487397719733417
A14,A,Constraint Based,30,0.3290399154992218,0.12786177663853135,0.28390290749388486,0.3749145402490549,0.6015660545995183,0.07918754609953145,0.5734691025468001,0.6303359291028662,0.05872415105501811,0.002622783444055403,0.03434724170282615,0.40986490264107217,0.32641199638860097
A15,A,Constraint Based,30,0.5224405158994885,0.11796885673591014,0.48221358683566823,0.5651036524349566,0.6202232226542629,0.07999961293458559,0.5920064929536442,0.6492298478815324,0.09806691606839497,0.005227942380966702,0.062183935590903766,0.4031543716520773,0.4733838360135753
A16,A,Analytical Framing,30,0.5081993551256394,0.13458495146108204,0.4599004336224149,0.5558921781187459,0.5237087121307966,0.04819882973474973,0.5068794460339021,0.5417300917601144,0.11055777867635092,0.003281389870776678,0.023006601243031985,0.3704356754973629,0.15311734870904017
A17,A,Analytical Framing,30,0.6156348676895708,0.13809220067352246,0.5652626612185903,0.6641467923059817,0.5202945162706415,0.052531798082847636,0.5014134783704602,0.5390519000806983,0.10904692610104878,0.0053730793674230575,0.04679413613451284,0.29401970502720176,0.24402555980616147
A18,A,Analytical Framing,30,0.418949855459195,0.11686203775647808,0.3775649599733155,0.4599035746052924,0.5859329841309006,0.07935173700729746,0.5575734810412447,0.614826615789015,0.06492983102798462,0.004347161178870585,0.030435309863421748,0.3780740074480117,0.3183160557411611
A19,A,Analytical Framing,30,0.5987541694462976,0.19811342580275923,0.5261674310651546,0.6690024599733156,0.5218631698663668,0.07180791831848166,0.4972005761379862,0.5487576649638606,0.10682808558146159,0.007277998851624401,0.04885832865410643,0.27671608774423456,0.2709750935538775
A20,A,Output Format,30,0.4469218367800757,0.1396115413240967,0.3967869134978875,0.4953771681120748,0.5754768223968808,0.08776569909174498,0.5453253376217282,0.6083037437938451,0.0770469625790914,0.0034098293092389097,0.02547087024483199,0.3942162334856466,0.2732797028341641
A21,A,Output Format,30,0.373801423171003,0.16432392727748105,0.31562903046475427,0.43553509283967085,0.5799529993693111,0.09061567935439857,0.5481618688945756,0.6139287711563357,0.057775763670603435,0.003082308273144158,0.027575353523228777,0.3456723061578477,0.3283119907292226
A22,A,Output Format,30,0.5017328218812541,0.14927036586799328,0.44750037525016684,0.5547808400044474,0.5810174401659075,0.07604395124469816,0.554325755680746,0.6092000587370674,0.07989521026611328,0.004736055337626655,0.033110310523307686,0.392657313361637,0.3021818583831191
A23,A,Audience Perspective,30,0.5974444073826997,0.12320613775450744,0.5526732821881255,0.6395410412497221,0.6037378504720003,0.07739121002515806,0.576135883702115,0.6313550554467767,0.14501956899960836,0.00503597745096051,0.07374189477954586,0.39199510547784894,0.49818956461838554
A24,A,Audience Perspective,30,0.39079108294418496,0.14646176556875126,0.3377793668000889,0.4438270096731154,0.5884994939288039,0.09216882003775026,0.5568576115989515,0.623201685823201,0.06475993394851684,0.002713884887244863,0.03537818374800914,0.40528767342862976,0.29021112723276027
A25,A,Audience Perspective,30,0.5407543918167668,0.14331781493777584,0.4872684984434067,0.5921355903935958,0.6130451071466553,0.07686518186542747,0.5850239184020216,0.6409052304544214,0.10955779751141866,0.004255349916377219,0.06190382447611744,0.40157103733716165,0.46527345233286416
A26,A,Emphasis Focus,30,0.480389704247276,0.12892010032324275,0.43366916833444513,0.5263278435623748,0.5719116881902092,0.06612741298278074,0.5488820051080335,0.5960920159305165,0.08858129382133484,0.0028065391359537143,0.03799894135688239,0.3700953015816566,0.3112434006606539
A27,A,Emphasis Focus,30,0.415391372025795,0.1299610400420122,0.36995686012897494,0.4620778852568379,0.5742558933641387,0.07764013160276807,0.5478101493487012,0.6037772725981272,0.08159583806991577,0.0033092007652855684,0.030388373503747793,0.4105201602239454,0.2528486900548968
A28,A,Emphasis Focus,30,0.6668162108072048,0.18696242177519626,0.5982222175895041,0.7305361768957083,0.537593655195664,0.07560934567314878,0.5110064927678712,0.5654494056957438,0.11520037253697714,0.007743652868426356,0.05570160442107923,0.27969484845311565,0.3431224290074573
